Date,Item_Name,Item_Category,Customer_Type,Region,Monthly_Unit_Sales,Monthly_Sales,Avg_Unit_Price,Avg_Discount
2019-09-01,Toffee,Confectionery,Retail,North,1062,122523.81,154.85,6.93
2019-09-01,Toffee,Confectionery,Retail,South,917,106774.99,155.23,10.97
2019-09-01,Toffee,Confectionery,Retail,West,433,41153.759999999995,175.34,7.1
2019-09-01,Toffee,Confectionery,Wholesale,East,889,141027.52000000002,188.13,9.77
2019-09-01,Toffee,Confectionery,Wholesale,North,430,54785.590000000004,131.33,5.94
2019-09-01,Toffee,Confectionery,Wholesale,South,154,31340.600000000002,198.68,4.04
2019-09-01,Toffee,Confectionery,Wholesale,West,1005,146901.53,148.41,6.83
2019-09-01,Toilet Cleaner,Cleaning Essentials,Retail,East,189,7996.7699999999995,66.07,9.58
2019-09-01,Toilet Cleaner,Cleaning Essentials,Retail,North,217,34383.96,181.78,10.98
2019-09-01,Toilet Cleaner,Cleaning Essentials,Retail,South,524,118968.64,234.82,10.18
2019-09-01,Toilet Cleaner,Cleaning Essentials,Retail,West,831,80479.37,95.41,2.9
2019-09-01,Toilet Cleaner,Cleaning Essentials,Wholesale,East,717,118202.15,170.69,8.04
2019-09-01,Toilet Cleaner,Cleaning Essentials,Wholesale,North,146,18654.69,212.24,6.64
2019-09-01,Toilet Cleaner,Cleaning Essentials,Wholesale,South,630,102022.51,191.99,5.42
2019-09-01,Toilet Cleaner,Cleaning Essentials,Wholesale,West,359,31050.43,127.95,10.7
2019-09-01,Wafers,Confectionery,Retail,East,240,42502.7,186.48,6.9
2019-09-01,Wafers,Confectionery,Retail,North,935,149635.03999999998,169.51,8.72
2019-09-01,Wafers,Confectionery,Retail,South,787,72218.25,148.4,7.09
2019-09-01,Wafers,Confectionery,Retail,West,727,45804.33,65.89,4.28
2019-09-01,Wafers,Confectionery,Wholesale,East,610,65630.13,116.8,9.32
2019-09-01,Wafers,Confectionery,Wholesale,North,719,59640.399999999994,92.04,10.63
2019-09-01,Wafers,Confectionery,Wholesale,South,614,123031.05,207.96,9.01
2019-09-01,Wafers,Confectionery,Wholesale,West,415,79999.89,250.02,9.02
2019-10-01,Biscuit Pack,Confectionery,Retail,East,552,39154.37,126.41,9.89
2019-10-01,Biscuit Pack,Confectionery,Retail,North,660,138687.49,226.83,6.03
2019-10-01,Biscuit Pack,Confectionery,Retail,South,629,51008.1,110.72,7.18
2019-10-01,Biscuit Pack,Confectionery,Retail,West,271,22614.03,81.26,4.51
2019-10-01,Biscuit Pack,Confectionery,Wholesale,East,785,113110.51000000001,156.77,5.29
2019-10-01,Biscuit Pack,Confectionery,Wholesale,North,799,97802.85,141.75,9.79
2019-10-01,Biscuit Pack,Confectionery,Wholesale,South,277,63266.17,201.72,7.38
2019-10-01,Biscuit Pack,Confectionery,Wholesale,West,760,124256.36,174.95,8.28
2019-10-01,Bleach,Cleaning Essentials,Retail,East,194,45679.19,225.88,9.77
2019-10-01,Bleach,Cleaning Essentials,Retail,North,784,122968.06,157.23,7.44
2019-10-01,Bleach,Cleaning Essentials,Retail,South,769,93510.3,125.98,6.39
2019-10-01,Bleach,Cleaning Essentials,Retail,West,231,63421.11,283.09,4.34
2019-10-01,Bleach,Cleaning Essentials,Wholesale,East,525,38683.73,76.7,12.03
2019-10-01,Bleach,Cleaning Essentials,Wholesale,North,1329,201841.49,158.33,6.12
2019-10-01,Bleach,Cleaning Essentials,Wholesale,South,531,83607.13,139.38,7.33
2019-10-01,Bleach,Cleaning Essentials,Wholesale,West,1092,170132.93,149.23,4.78
2019-10-01,Blush,Cosmetics,Retail,East,1012,163332.19,176.63,8.48
2019-10-01,Blush,Cosmetics,Retail,North,429,43841.04,100.36,4.55
2019-10-01,Blush,Cosmetics,Retail,South,565,39600.16,75.28,4.21
2019-10-01,Blush,Cosmetics,Retail,West,92,14613.84,177.72,10.62
2019-10-01,Blush,Cosmetics,Wholesale,East,682,112624.04,141.9,7.0
2019-10-01,Blush,Cosmetics,Wholesale,North,638,137414.31,226.1,6.88
2019-10-01,Blush,Cosmetics,Wholesale,South,470,112084.66,266.2,9.17
2019-10-01,Blush,Cosmetics,Wholesale,West,549,49284.49,105.6,9.58
2019-10-01,Candy,Confectionery,Retail,East,659,52940.96,93.43,5.41
2019-10-01,Candy,Confectionery,Retail,North,1039,114271.85,132.15,3.85
2019-10-01,Candy,Confectionery,Retail,South,197,24530.99,127.09,2.02
2019-10-01,Candy,Confectionery,Retail,West,458,51430.46,147.48,9.17
2019-10-01,Candy,Confectionery,Wholesale,East,810,82831.78,113.38,9.9
2019-10-01,Candy,Confectionery,Wholesale,North,997,164276.79,173.2,6.37
2019-10-01,Candy,Confectionery,Wholesale,South,407,60268.74,200.08,8.92
2019-10-01,Candy,Confectionery,Wholesale,West,282,29773.11,178.36,11.69
2019-10-01,Chewing Gum,Confectionery,Retail,East,696,99717.45,189.15,8.86
2019-10-01,Chewing Gum,Confectionery,Retail,North,790,63280.26,104.87,8.34
2019-10-01,Chewing Gum,Confectionery,Retail,South,22,126.57,6.41,10.25
2019-10-01,Chewing Gum,Confectionery,Retail,West,137,26637.1,204.6,4.97
2019-10-01,Chewing Gum,Confectionery,Wholesale,East,298,49059.7,167.75,1.86
2019-10-01,Chewing Gum,Confectionery,Wholesale,North,386,31788.08,154.97,13.16
2019-10-01,Chewing Gum,Confectionery,Wholesale,South,222,24197.6,119.91,9.1
2019-10-01,Chewing Gum,Confectionery,Wholesale,West,222,47988.7,225.36,4.08
2019-10-01,Chocolate Bar,Confectionery,Retail,East,74,5124.63,71.92,3.71
2019-10-01,Chocolate Bar,Confectionery,Retail,North,460,50168.9,145.33,7.24
2019-10-01,Chocolate Bar,Confectionery,Retail,South,693,90010.77,158.69,8.95
2019-10-01,Chocolate Bar,Confectionery,Retail,West,857,120104.72,159.03,10.42
2019-10-01,Chocolate Bar,Confectionery,Wholesale,East,474,27740.95,52.11,8.98
2019-10-01,Chocolate Bar,Confectionery,Wholesale,North,817,114697.56,132.84,3.99
2019-10-01,Chocolate Bar,Confectionery,Wholesale,South,794,122897.32,153.3,8.56
2019-10-01,Chocolate Bar,Confectionery,Wholesale,West,476,54875.020000000004,161.0,11.91
2019-10-01,Compact,Cosmetics,Retail,East,677,113016.15000000001,212.29,4.92
2019-10-01,Compact,Cosmetics,Retail,North,634,110203.59,164.54,7.46
2019-10-01,Compact,Cosmetics,Retail,South,493,81285.62,150.7,3.98
2019-10-01,Compact,Cosmetics,Retail,West,475,88433.04,158.79,12.42
2019-10-01,Compact,Cosmetics,Wholesale,East,227,14397.87,68.8,7.81
2019-10-01,Compact,Cosmetics,Wholesale,North,331,28721.96,89.86,2.76
2019-10-01,Compact,Cosmetics,Wholesale,South,511,60577.29,110.62,9.18
2019-10-01,Compact,Cosmetics,Wholesale,West,363,79544.68,192.72,8.54
2019-10-01,Detergent,Cleaning Essentials,Retail,East,989,120288.13,162.92,11.14
2019-10-01,Detergent,Cleaning Essentials,Retail,North,680,86430.38,143.88,4.48
2019-10-01,Detergent,Cleaning Essentials,Retail,South,280,38522.369999999995,203.5,6.26
2019-10-01,Detergent,Cleaning Essentials,Retail,West,602,75898.86,153.3,8.95
2019-10-01,Detergent,Cleaning Essentials,Wholesale,East,304,19312.35,87.88,8.28
2019-10-01,Detergent,Cleaning Essentials,Wholesale,North,782,141568.78,170.28,6.97
2019-10-01,Detergent,Cleaning Essentials,Wholesale,South,463,68862.08,161.48,6.18
2019-10-01,Detergent,Cleaning Essentials,Wholesale,West,538,49555.97000000001,95.48,7.5
2019-10-01,Dish Soap,Cleaning Essentials,Retail,East,689,91390.76000000001,158.55,5.52
2019-10-01,Dish Soap,Cleaning Essentials,Retail,North,552,81029.44,183.12,6.11
2019-10-01,Dish Soap,Cleaning Essentials,Retail,South,335,50093.76,137.64,13.67
2019-10-01,Dish Soap,Cleaning Essentials,Retail,West,648,48291.909999999996,78.69,4.0
2019-10-01,Dish Soap,Cleaning Essentials,Wholesale,East,637,121739.68000000001,206.41,9.99
2019-10-01,Dish Soap,Cleaning Essentials,Wholesale,North,436,89700.12000000001,182.7,8.11
2019-10-01,Dish Soap,Cleaning Essentials,Wholesale,South,396,66234.48,184.96,9.43
2019-10-01,Dish Soap,Cleaning Essentials,Wholesale,West,1160,180233.99,165.63,8.57
2019-10-01,Disinfectant,Cleaning Essentials,Retail,East,622,73933.94,151.17,8.32
2019-10-01,Disinfectant,Cleaning Essentials,Retail,North,290,59897.43,233.25,11.45
2019-10-01,Disinfectant,Cleaning Essentials,Retail,South,168,17116.91,108.76,6.32
2019-10-01,Disinfectant,Cleaning Essentials,Retail,West,425,53254.28,136.12,6.1
2019-10-01,Disinfectant,Cleaning Essentials,Wholesale,East,328,40350.89,124.62,10.5
2019-10-01,Disinfectant,Cleaning Essentials,Wholesale,North,86,7862.58,126.84,12.52
2019-10-01,Disinfectant,Cleaning Essentials,Wholesale,South,792,110981.23000000001,123.99,11.45
2019-10-01,Disinfectant,Cleaning Essentials,Wholesale,West,500,66551.83,146.69,7.55
2019-10-01,Energy Bar,Confectionery,Retail,East,347,71335.61,179.25,7.72
2019-10-01,Energy Bar,Confectionery,Retail,North,1134,164432.85,152.94,6.26
2019-10-01,Energy Bar,Confectionery,Retail,South,199,21291.72,117.64,9.05
2019-10-01,Energy Bar,Confectionery,Retail,West,153,8539.87,51.08,7.52
2019-10-01,Energy Bar,Confectionery,Wholesale,East,298,56539.51,186.45,9.08
2019-10-01,Energy Bar,Confectionery,Wholesale,North,761,86555.76000000001,132.26,10.89
2019-10-01,Energy Bar,Confectionery,Wholesale,South,288,18236.09,64.89,13.7
2019-10-01,Energy Bar,Confectionery,Wholesale,West,153,19643.14,75.89,4.58
2019-10-01,Eraser,Stationery,Retail,East,290,15785.31,56.5,3.66
2019-10-01,Eraser,Stationery,Retail,North,575,15138.599999999999,23.85,5.43
2019-10-01,Eraser,Stationery,Retail,South,913,117605.59,136.98,6.15
2019-10-01,Eraser,Stationery,Retail,West,356,32621.760000000002,168.18,6.81
2019-10-01,Eraser,Stationery,Wholesale,East,170,43342.05,298.75,14.66
2019-10-01,Eraser,Stationery,Wholesale,North,260,42851.8,193.74,14.93
2019-10-01,Eraser,Stationery,Wholesale,South,954,185718.04,203.09,9.75
2019-10-01,Eraser,Stationery,Wholesale,West,143,19108.85,138.26,3.35
2019-10-01,Eyeliner,Cosmetics,Retail,East,818,84969.87,121.1,7.06
2019-10-01,Eyeliner,Cosmetics,Retail,North,660,104870.45999999999,207.18,4.51
2019-10-01,Eyeliner,Cosmetics,Retail,West,137,32308.34,240.15,1.8
2019-10-01,Eyeliner,Cosmetics,Wholesale,East,400,16739.3,49.14,5.16
2019-10-01,Eyeliner,Cosmetics,Wholesale,North,157,10901.75,74.98,6.47
2019-10-01,Eyeliner,Cosmetics,Wholesale,South,226,53472.88,237.27,0.28
2019-10-01,Eyeliner,Cosmetics,Wholesale,West,967,171377.96,209.52,5.9
2019-10-01,Face Cream,Cosmetics,Retail,East,1206,138796.5,139.65,8.25
2019-10-01,Face Cream,Cosmetics,Retail,North,717,94463.5,190.64,7.92
2019-10-01,Face Cream,Cosmetics,Retail,South,575,72254.95999999999,162.56,7.97
2019-10-01,Face Cream,Cosmetics,Retail,West,97,9895.14,147.77,8.94
2019-10-01,Face Cream,Cosmetics,Wholesale,East,461,108980.53,245.24,3.47
2019-10-01,Face Cream,Cosmetics,Wholesale,North,360,41242.66,106.16,5.08
2019-10-01,Face Cream,Cosmetics,Wholesale,South,199,10720.1,74.53,14.16
2019-10-01,Face Cream,Cosmetics,Wholesale,West,442,82573.09,157.28,5.68
2019-10-01,Face Wash,Cosmetics,Retail,East,811,105471.53,140.55,4.37
2019-10-01,Face Wash,Cosmetics,Retail,North,658,102872.83,149.0,7.94
2019-10-01,Face Wash,Cosmetics,Retail,South,544,86533.42,160.47,5.97
2019-10-01,Face Wash,Cosmetics,Retail,West,1668,260081.87,170.55,7.37
2019-10-01,Face Wash,Cosmetics,Wholesale,East,272,28334.67,118.03,11.09
2019-10-01,Face Wash,Cosmetics,Wholesale,South,573,70117.72,137.29,10.68
2019-10-01,Face Wash,Cosmetics,Wholesale,West,219,17132.74,79.69,1.83
2019-10-01,Floor Cleaner,Cleaning Essentials,Retail,East,240,16172.310000000001,76.28,10.66
2019-10-01,Floor Cleaner,Cleaning Essentials,Retail,North,268,67168.34,257.16,2.54
2019-10-01,Floor Cleaner,Cleaning Essentials,Retail,South,163,17066.49,108.41,3.42
2019-10-01,Floor Cleaner,Cleaning Essentials,Retail,West,846,95213.31,162.17,9.17
2019-10-01,Floor Cleaner,Cleaning Essentials,Wholesale,East,666,145728.02,204.37,5.98
2019-10-01,Floor Cleaner,Cleaning Essentials,Wholesale,North,928,124818.2,142.9,6.84
2019-10-01,Floor Cleaner,Cleaning Essentials,Wholesale,South,284,66711.48,250.72,6.31
2019-10-01,Floor Cleaner,Cleaning Essentials,Wholesale,West,543,75621.45,126.32,7.23
2019-10-01,Foundation,Cosmetics,Retail,East,243,25060.39,115.18,2.86
2019-10-01,Foundation,Cosmetics,Retail,North,223,44486.66,233.28,5.87
2019-10-01,Foundation,Cosmetics,Retail,South,323,49873.07,161.12,9.57
2019-10-01,Foundation,Cosmetics,Retail,West,762,68986.85,100.45,3.28
2019-10-01,Foundation,Cosmetics,Wholesale,East,241,62275.03,263.3,1.86
2019-10-01,Foundation,Cosmetics,Wholesale,North,356,25683.58,65.64,8.25
2019-10-01,Foundation,Cosmetics,Wholesale,South,588,88672.05,155.82,3.96
2019-10-01,Foundation,Cosmetics,Wholesale,West,378,92989.69,255.84,8.66
2019-10-01,Fruit Bar,Confectionery,Retail,East,395,64338.92999999999,148.41,7.14
2019-10-01,Fruit Bar,Confectionery,Retail,South,375,41747.07,124.48,7.12
2019-10-01,Fruit Bar,Confectionery,Retail,West,688,155542.71,167.47,8.76
2019-10-01,Fruit Bar,Confectionery,Wholesale,East,138,17772.91,137.61,6.41
2019-10-01,Fruit Bar,Confectionery,Wholesale,North,17,1458.26,90.39,5.1
2019-10-01,Fruit Bar,Confectionery,Wholesale,South,284,64482.45,240.52,5.6
2019-10-01,Fruit Bar,Confectionery,Wholesale,West,993,131712.68,138.38,8.18
2019-10-01,Glass Cleaner,Cleaning Essentials,Retail,East,582,88467.69,173.77,7.34
2019-10-01,Glass Cleaner,Cleaning Essentials,Retail,North,356,79104.32,204.29,0.55
2019-10-01,Glass Cleaner,Cleaning Essentials,Retail,South,692,49500.22,97.37,7.09
2019-10-01,Glass Cleaner,Cleaning Essentials,Retail,West,50,8862.51,205.77,13.86
2019-10-01,Glass Cleaner,Cleaning Essentials,Wholesale,East,1039,123775.45000000001,142.04,8.17
2019-10-01,Glass Cleaner,Cleaning Essentials,Wholesale,North,10,2705.2,284.1,4.78
2019-10-01,Glass Cleaner,Cleaning Essentials,Wholesale,South,249,27279.4,122.73,8.78
2019-10-01,Glass Cleaner,Cleaning Essentials,Wholesale,West,615,106778.1,168.89,9.08
2019-10-01,Glue,Stationery,Retail,East,705,91626.72,199.43,9.34
2019-10-01,Glue,Stationery,Retail,North,1048,210039.95,215.62,4.77
2019-10-01,Glue,Stationery,Retail,South,726,79600.73,139.68,8.02
2019-10-01,Glue,Stationery,Retail,West,715,160985.96,179.95,6.15
2019-10-01,Glue,Stationery,Wholesale,East,458,78741.31,191.2,9.96
2019-10-01,Glue,Stationery,Wholesale,North,61,16270.65,271.4,1.72
2019-10-01,Glue,Stationery,Wholesale,South,246,57735.96,244.3,3.93
2019-10-01,Glue,Stationery,Wholesale,West,524,113690.81,207.6,5.3
2019-10-01,Hand Wash,Cleaning Essentials,Retail,East,219,49216.200000000004,244.96,11.96
2019-10-01,Hand Wash,Cleaning Essentials,Retail,North,615,82738.53,154.15,10.8
2019-10-01,Hand Wash,Cleaning Essentials,Retail,South,255,40706.2,185.77,14.07
2019-10-01,Hand Wash,Cleaning Essentials,Retail,West,447,60808.03999999999,138.85,7.63
2019-10-01,Hand Wash,Cleaning Essentials,Wholesale,East,346,60976.119999999995,210.6,6.52
2019-10-01,Hand Wash,Cleaning Essentials,Wholesale,North,88,6738.81,87.0,11.98
2019-10-01,Hand Wash,Cleaning Essentials,Wholesale,South,1002,84996.9,110.67,7.78
2019-10-01,Hand Wash,Cleaning Essentials,Wholesale,West,45,4805.65,113.5,5.91
2019-10-01,Highlighter,Stationery,Retail,East,640,98280.36,169.53,8.18
2019-10-01,Highlighter,Stationery,Retail,North,64,4767.7,112.95,3.04
2019-10-01,Highlighter,Stationery,Retail,South,517,74025.01000000001,151.17,5.6
2019-10-01,Highlighter,Stationery,Retail,West,705,109760.65,141.77,3.54
2019-10-01,Highlighter,Stationery,Wholesale,East,395,36077.119999999995,103.36,7.28
2019-10-01,Highlighter,Stationery,Wholesale,North,546,99136.17,147.81,8.01
2019-10-01,Highlighter,Stationery,Wholesale,South,681,136051.0,201.81,7.49
2019-10-01,Highlighter,Stationery,Wholesale,West,611,90753.17,153.1,6.96
2019-10-01,Lipstick,Cosmetics,Retail,East,726,130021.28,179.52,8.65
2019-10-01,Lipstick,Cosmetics,Retail,North,750,82333.38,126.26,4.16
2019-10-01,Lipstick,Cosmetics,Retail,South,101,5255.03,56.2,7.42
2019-10-01,Lipstick,Cosmetics,Retail,West,342,78139.98,238.89,7.81
2019-10-01,Lipstick,Cosmetics,Wholesale,East,146,8486.52,61.66,5.73
2019-10-01,Lipstick,Cosmetics,Wholesale,North,488,38561.79,126.92,5.66
2019-10-01,Lipstick,Cosmetics,Wholesale,South,458,81785.93,210.48,9.57
2019-10-01,Lipstick,Cosmetics,Wholesale,West,1086,147146.73,166.34,9.49
2019-10-01,Lollipop,Confectionery,Retail,East,273,28127.68,103.96,12.6
2019-10-01,Lollipop,Confectionery,Retail,North,135,6449.98,56.11,14.85
2019-10-01,Lollipop,Confectionery,Retail,South,241,21903.58,95.71,5.04
2019-10-01,Lollipop,Confectionery,Retail,West,22,947.32,46.85,8.09
2019-10-01,Lollipop,Confectionery,Wholesale,East,425,77796.07,184.98,2.4
2019-10-01,Lollipop,Confectionery,Wholesale,North,278,15300.66,55.74,10.18
2019-10-01,Lollipop,Confectionery,Wholesale,South,478,81877.08,194.84,7.15
2019-10-01,Lollipop,Confectionery,Wholesale,West,504,72652.39000000001,121.16,11.04
2019-10-01,Marker,Stationery,Retail,North,751,113123.8,151.54,10.29
2019-10-01,Marker,Stationery,Retail,South,883,110797.42,151.48,7.36
2019-10-01,Marker,Stationery,Wholesale,East,224,43230.85,203.71,5.26
2019-10-01,Marker,Stationery,Wholesale,North,625,50712.96000000001,79.32,7.9
2019-10-01,Marker,Stationery,Wholesale,South,403,48581.48,130.94,9.52
2019-10-01,Marker,Stationery,Wholesale,West,615,90681.22,137.16,8.14
2019-10-01,Mascara,Cosmetics,Retail,North,536,93870.88,200.39,9.4
2019-10-01,Mascara,Cosmetics,Retail,South,648,98456.68,144.3,5.88
2019-10-01,Mascara,Cosmetics,Retail,West,127,22890.07,222.72,6.75
2019-10-01,Mascara,Cosmetics,Wholesale,East,556,42608.409999999996,96.75,11.02
2019-10-01,Mascara,Cosmetics,Wholesale,North,973,160502.03999999998,181.6,6.73
2019-10-01,Mascara,Cosmetics,Wholesale,South,575,87796.98999999999,165.76,9.55
2019-10-01,Mascara,Cosmetics,Wholesale,West,716,100516.98999999999,153.86,3.09
2019-10-01,Mints,Confectionery,Retail,East,1273,189932.12,180.2,8.06
2019-10-01,Mints,Confectionery,Retail,North,268,37062.09,161.16,14.19
2019-10-01,Mints,Confectionery,Retail,South,185,32892.07,190.89,6.86
2019-10-01,Mints,Confectionery,Retail,West,363,48183.020000000004,139.6,5.06
2019-10-01,Mints,Confectionery,Wholesale,East,1163,130538.45000000001,114.46,5.03
2019-10-01,Mints,Confectionery,Wholesale,North,927,159815.93,180.45,6.85
2019-10-01,Mints,Confectionery,Wholesale,South,183,17520.87,102.06,6.19
2019-10-01,Mints,Confectionery,Wholesale,West,263,37323.65,125.6,4.29
2019-10-01,Mop,Cleaning Essentials,Retail,East,239,23560.29,127.72,6.2
2019-10-01,Mop,Cleaning Essentials,Retail,North,209,27259.6,148.23,11.48
2019-10-01,Mop,Cleaning Essentials,Retail,South,142,6714.82,47.64,0.74
2019-10-01,Mop,Cleaning Essentials,Retail,West,151,1437.41,10.5,9.34
2019-10-01,Mop,Cleaning Essentials,Wholesale,East,293,42097.729999999996,154.57,4.05
2019-10-01,Mop,Cleaning Essentials,Wholesale,North,266,42150.4,173.96,8.91
2019-10-01,Mop,Cleaning Essentials,Wholesale,South,854,96694.78,151.06,8.32
2019-10-01,Mop,Cleaning Essentials,Wholesale,West,667,92064.21,179.23,5.57
2019-10-01,Nail Polish,Cosmetics,Retail,East,443,31292.21,67.77,11.5
2019-10-01,Nail Polish,Cosmetics,Retail,North,409,70755.85,156.64,5.01
2019-10-01,Nail Polish,Cosmetics,Retail,South,279,56773.79,220.03,7.34
2019-10-01,Nail Polish,Cosmetics,Retail,West,341,80859.99,254.3,10.24
2019-10-01,Nail Polish,Cosmetics,Wholesale,East,398,43554.72,100.02,5.21
2019-10-01,Nail Polish,Cosmetics,Wholesale,North,411,44001.93,106.17,6.14
2019-10-01,Nail Polish,Cosmetics,Wholesale,South,1346,258309.16000000003,170.24,9.6
2019-10-01,Nail Polish,Cosmetics,Wholesale,West,853,153945.43,191.7,9.37
2019-10-01,Notebook,Stationery,Retail,East,775,76580.67,120.9,8.49
2019-10-01,Notebook,Stationery,Retail,North,216,56945.0,278.86,5.46
2019-10-01,Notebook,Stationery,Retail,South,384,60763.22,203.11,4.33
2019-10-01,Notebook,Stationery,Retail,West,242,10039.67,46.25,10.3
2019-10-01,Notebook,Stationery,Wholesale,East,452,84748.63,209.93,2.97
2019-10-01,Notebook,Stationery,Wholesale,North,563,108960.81,187.73,7.28
2019-10-01,Notebook,Stationery,Wholesale,South,447,67540.55,137.49,6.49
2019-10-01,Notebook,Stationery,Wholesale,West,802,94389.58,114.48,4.59
2019-10-01,Pen,Stationery,Retail,East,524,24226.329999999998,61.73,5.78
2019-10-01,Pen,Stationery,Retail,North,257,40479.84,172.84,8.87
2019-10-01,Pen,Stationery,Retail,South,1199,187878.7,141.34,4.37
2019-10-01,Pen,Stationery,Retail,West,631,102802.93000000001,155.3,8.38
2019-10-01,Pen,Stationery,Wholesale,East,953,182188.15,194.72,10.06
2019-10-01,Pen,Stationery,Wholesale,North,91,16654.35,221.01,9.95
2019-10-01,Pen,Stationery,Wholesale,South,508,52091.729999999996,119.1,7.82
2019-10-01,Pen,Stationery,Wholesale,West,346,20120.55,61.18,3.53
2019-10-01,Pencil,Stationery,Retail,East,362,58726.59,178.85,8.77
2019-10-01,Pencil,Stationery,Retail,North,31,7019.53,255.37,11.33
2019-10-01,Pencil,Stationery,Retail,South,628,104846.92,135.77,8.19
2019-10-01,Pencil,Stationery,Retail,West,1014,125201.86,140.97,9.33
